# Constructed from biom file
#OTU ID	515rcbc8	515rcbc9	515rcbc10	515rcbc11	515rcbc12	515rcbc13	515rcbc14	515rcbc15	515rcbc16	515rcbc17	515rcbc18	515rcbc19	515rcbc20	515rcbc21	515rcbc22	515rcbc23	515rcbc24	515rcbc25	515rcbc26	515rcbc27	515rcbc28	515rcbc29	515rcbc30	515rcbc31	515rcbc32	515rcbc33	515rcbc34	515rcbc35	515rcbc36	515rcbc37
k__Bacteria;p__NKB19	6.46301003921e-05	0.00011096008211	9.96631385916e-06	1.8596866428e-05	0.000164461652402	1.50552527777e-05	2.18733822811e-05	1.65954445505e-05	2.08741030659e-05	4.18487085489e-05	4.72768532526e-05	4.94455913075e-05	0.0	7.43356253484e-06	1.79371392953e-05	1.22770186488e-05	6.82517318877e-05	1.41769567745e-05	3.42675035553e-05	9.05316796213e-05	4.00204904911e-05	2.71875067969e-05	0.000152661622196	6.32880237963e-05	4.87001918788e-05	0.0	7.10318080436e-05	9.10129744051e-05	0.000382448178272	0.000116696326983
k__Bacteria;p__Nitrospirae	0.0101469257616	0.0126910593914	0.019035659471	0.0086289460226	0.00757164360733	0.0256240402276	0.00855249247191	0.0253163506617	0.00826614481409	0.0135003933779	0.021613401412	0.014710063414	0.0182054616385	0.02079167441	0.0174438679647	0.00832381864388	0.0183694661252	0.00300551483619	0.0300297556156	0.0175890120407	0.011325798809	0.0210975052744	0.0140647816275	0.00756643484498	0.0147366780625	0.0173102762315	0.025997641744	0.0336343503191	0.00198873052701	0.0093065320769
k__Bacteria;p__OD1	0.000667844370718	0.000443840328442	0.000219258904901	0.000269654563206	9.18422214711e-05	0.000150552527777	0.000138531421114	0.00017425216778	0.000213959556425	0.000242722509583	0.000181227937468	0.000290492848931	0.0	0.000200706188441	0.00017488710813	6.1385093244e-05	0.000243756185313	0.00038277783291	0.000239872524887	6.46654854438e-05	0.00022411474675	0.000271875067969	0.00040488517191	0.000555528208879	0.000350641381527	0.000279198003734	0.000213095424131	0.000262926370504	0.000382448178272	0.000320914899204
k__Bacteria;p__OP11	2.15433667974e-05	5.54800410552e-05	1.99326277183e-05	1.8596866428e-05	1.81548577327e-05	3.01105055554e-05	2.18733822811e-05	1.65954445505e-05	7.82778864971e-05	6.69579336782e-05	0.0	4.94455913075e-05	0.0	1.48671250697e-05	2.24214241192e-05	0.0	9.75024741253e-06	2.83539135489e-05	0.0	2.58661941775e-05	0.0	1.63125040781e-05	8.62870038497e-05	7.03200264403e-05	1.94800767515e-05	0.0	1.42063616087e-05	1.01125527117e-05	5.09930904362e-05	2.91740817458e-05
k__Bacteria;p__OP3	0.000754017837908	0.000388360287387	0.000368753612789	0.000204565530708	0.000141501097034	0.000150552527777	0.000328100734217	0.000132763556404	5.74037834312e-05	0.000510554244296	0.000417612203732	0.000482094515248	0.00130039011704	0.000289908938859	0.000264572804606	0.000356033540815	0.000165754206013	0.0003331584842	0.00113082761732	0.000232795747598	0.000336172120126	0.000266437566609	0.0010354440462	0.000154704058169	0.000584402302545	0.000401347130368	0.000752937165263	0.00276072689029	0.000152979271309	0.000495959389678
k__Bacteria;p__OP8	0.0	0.0	9.96631385916e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__PAUC34f	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.42675035553e-05	0.0	0.0	0.0	0.0	0.0	0.0	1.74498752334e-05	0.0	0.0	0.0	0.0
k__Bacteria;p__Planctomycetes	0.042742039726	0.0529279591667	0.0533945265004	0.0496164396299	0.0504769120936	0.0636536087441	0.0621714435703	0.0580923536489	0.044446183953	0.0572322938114	0.0752095940494	0.0525235793664	0.0481144343303	0.0814569782568	0.0619010677082	0.063165260948	0.0653705337773	0.0798233551186	0.0740920539371	0.0558839125205	0.0767432925658	0.0516018879005	0.0548984468339	0.0481832821169	0.0553331580126	0.047891182578	0.0534869514569	0.0539504687168	0.0428596925117	0.0516964728535
k__Bacteria;p__Proteobacteria	0.286979189108	0.260964243114	0.277287767346	0.344720814543	0.35427015603	0.305139863298	0.245776614438	0.236775505124	0.285589041096	0.252247275649	0.245169881493	0.348937537857	0.326397919376	0.276996840736	0.274187111269	0.267012878593	0.276273260434	0.200242425961	0.255075873964	0.309954604829	0.236200934879	0.268819192205	0.230153989115	0.391977891384	0.298561396332	0.265875023994	0.26563054936	0.295033725363	0.387445501135	0.33973218193
k__Bacteria;p__SBR1093	0.0	4.16100307914e-05	9.96631385916e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.87947554211e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.71125059254e-05	0.0	8.00409809823e-06	2.17500054375e-05	1.32749236692e-05	0.0	0.0	0.0	2.84127232175e-05	0.00024270126508	0.0	0.0
k__Bacteria;p__SR1	4.30867335947e-05	0.0	0.0	3.7193732856e-05	1.60189921171e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.29330970888e-05	0.0	0.0	1.32749236692e-05	0.0	0.0	0.0	0.0	0.0	2.54965452181e-05	1.45870408729e-05
k__Bacteria;p__Spirochaetes	0.0	1.38700102638e-05	3.98652554366e-05	0.00013947649821	2.189262256e-05	0.000165607780555	0.0	4.14886113762e-05	7.30593607306e-05	1.67394834195e-05	7.87947554211e-06	3.09034945672e-05	0.0	0.000223006876045	0.00015246568401	1.22770186488e-05	0.000107252721538	2.12654351617e-05	3.99787541478e-05	0.0	8.00409809823e-06	5.98125149531e-05	1.32749236692e-05	1.40640052881e-05	1.94800767515e-05	1.74498752334e-05	0.0	0.0	2.54965452181e-05	0.0
k__Bacteria;p__TM6	0.00176655607738	0.00126217093401	0.00111622715223	0.00162722581245	0.000889054062496	0.00176146457499	0.00116658038833	0.000472970169688	0.00207175472929	0.000502184502586	0.00153649773071	0.00130412747073	0.0	0.000892027504181	0.000430491343088	0.00112948571569	0.00126265703992	0.00135389937196	0.00157630516354	0.000944116087479	0.00105654094897	0.00101137525284	0.00175228992433	0.00213069680114	0.00245448967069	0.00172753764811	0.00197468426361	0.000920242296763	0.00237117870529	0.00100650582023
k__Bacteria;p__TM7	0.00040932396915	0.000166440123166	6.97641970141e-05	0.0004649216607	0.000185820308558	0.00019571828611	0.000437467645622	0.000431481558312	0.000360078277886	0.000225983026164	0.000189107413011	0.0004141068272	0.00130039011704	0.000267608251254	0.000403585634145	0.000135047205137	0.000273006927551	0.000318981527425	0.000119936262443	0.000181063359243	0.000216110648652	0.000135937533984	0.000146024160361	0.000386760145422	0.000525962072291	0.000191948627567	0.000326746317001	0.000222476159657	5.09930904362e-05	0.000671003880153
k__Bacteria;p__Tenericutes	2.15433667974e-05	0.000499320369497	0.000323905200423	3.7193732856e-05	0.000419163627063	0.00039143657222	0.00145093435798	9.95726673028e-05	6.78408349641e-05	4.18487085489e-05	0.000118192133132	0.00019778236523	0.0	0.000520349377439	0.000300447083197	0.000171878261083	3.41258659438e-05	0.00121212980422	0.000376942539108	0.00219862650509	0.000376192610617	5.98125149531e-05	5.30996946768e-05	0.000239088089897	0.000155840614012	0.000157048877101	0.000198889062522	0.000192138501522	2.54965452181e-05	2.91740817458e-05
k__Bacteria;p__Verrucomicrobia	0.109052522728	0.120655219285	0.10463134605	0.134278674043	0.100350442151	0.0859052723495	0.200834104978	0.0666639007592	0.167222439661	0.0948375433134	0.0971618129097	0.117056256722	0.0975292587776	0.117554357926	0.16342527612	0.122401875928	0.103279495717	0.169804499766	0.0894952967851	0.0884106516988	0.163771851188	0.104476151119	0.106338776052	0.100951429958	0.157993162493	0.209084405047	0.0839880098308	0.0474177596651	0.0662400244767	0.0902500218806
k__Bacteria;p__WPS-2	0.000646301003921	2.77400205276e-05	9.96631385916e-06	4.649216607e-05	6.40759684682e-06	7.52762638885e-05	5.10378919892e-05	7.46795004771e-05	0.000422700587084	6.69579336782e-05	1.57589510842e-05	0.000111252580442	0.0	7.43356253484e-06	5.3811417886e-05	6.1385093244e-05	2.43756185313e-05	0.00190680068616	3.99787541478e-05	2.58661941775e-05	4.80245885894e-05	5.98125149531e-05	9.29244656843e-05	0.000203928076677	6.81802686303e-05	4.36246880835e-05	0.0	8.09004216934e-05	5.09930904362e-05	0.000116696326983
k__Bacteria;p__WS1	0.0	0.0	0.0	0.0	5.33966403902e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.65498473384e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__WS2	6.46301003921e-05	8.32200615828e-05	9.96631385916e-06	3.7193732856e-05	1.60189921171e-06	4.51657583331e-05	7.29112742703e-06	3.31908891009e-05	5.21852576647e-06	3.34789668391e-05	7.87947554211e-06	2.47227956537e-05	0.0	0.0	8.96856964767e-06	1.22770186488e-05	5.36263607689e-05	1.41769567745e-05	0.0	2.58661941775e-05	1.60081961965e-05	5.43750135938e-06	6.63746183459e-06	4.92240185082e-05	3.8960153503e-05	0.0	5.68254464349e-05	1.01125527117e-05	2.54965452181e-05	0.0
k__Bacteria;p__WS3	0.00271446421647	0.00472967349996	0.0110925073252	0.00247338323492	0.0106969489694	0.0272198970221	0.0112793741296	0.0130689125835	0.00458708414873	0.00870453137816	0.0185561649017	0.00603854283842	0.00650195058518	0.0301579632039	0.0112062277748	0.00338845714707	0.0136698468724	0.00165161546422	0.0196752582913	0.00799265400085	0.00548280719729	0.00595406398852	0.00860878799947	0.00203224876413	0.0080744918135	0.00785244385503	0.0200309698683	0.00598663120532	0.000433441268708	0.00493041981504
k__Bacteria;p__WS4	0.0	0.0	9.96631385916e-06	0.0	1.0679328078e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.87512370626e-06	0.0	5.71125059254e-06	0.0	0.0	0.0	0.000152661622196	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__ZB3	0.0	0.0	0.0	0.0	1.60189921171e-06	0.0	0.0	8.29772227524e-06	0.0	0.0	1.57589510842e-05	0.0	0.0	2.23006876045e-05	4.48428482383e-06	0.0	1.46253711188e-05	0.0	1.14225011851e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__[Caldithrix]	0.0	0.0	0.000149494707887	0.0	9.07742886633e-06	0.000165607780555	6.56201468433e-05	1.65954445505e-05	9.39334637965e-05	5.85881919684e-05	0.000283661119516	7.41683869612e-05	0.0	0.000550083627579	5.82957027099e-05	0.000110493167839	5.85014844752e-05	7.08847838723e-06	0.000879532591252	0.00010346477671	0.000200102452456	0.000271875067969	0.000152661622196	7.03200264403e-06	0.0	1.74498752334e-05	0.000369365401827	0.000141575737964	0.0	0.00010210928611
k__Bacteria;p__[Thermi]	0.0	0.0	0.0	9.298433214e-06	1.0679328078e-06	0.0	0.0	1.65954445505e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.43750135938e-06	6.63746183459e-06	7.03200264403e-06	0.0	0.0	0.0	2.02251054234e-05	0.0	0.0
