# Constructed from biom file
#OTU ID	515rcbc8	515rcbc9	515rcbc10	515rcbc11	515rcbc12	515rcbc13	515rcbc14	515rcbc15	515rcbc16	515rcbc17	515rcbc18	515rcbc19	515rcbc20	515rcbc21	515rcbc22	515rcbc23	515rcbc24	515rcbc25	515rcbc26	515rcbc27	515rcbc28	515rcbc29	515rcbc30	515rcbc31	515rcbc32	515rcbc33	515rcbc34	515rcbc35	515rcbc36	515rcbc37
k__Archaea;p__Euryarchaeota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanocorpusculaceae;g__Methanocorpusculum	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.87947554211e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Archaea;p__Euryarchaeota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanomicrobiaceae;g__Methanoculleus	0.0	0.0	0.0	0.0	5.33966403902e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Archaea;p__Euryarchaeota;c__Methanomicrobia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanosarcina	0.0	0.0	0.0	0.0	1.12132944819e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Archaea;p__Euryarchaeota;c__Thermoplasmata;o__E2;f__;g__	0.0	2.77400205276e-05	1.49494707887e-05	0.0	0.0	0.0	0.0	0.0	0.0	6.69579336782e-05	5.51563287948e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000239872524887	0.0	0.0	1.08750027188e-05	0.00057745917961	0.0	0.0	0.0	0.0	0.000101125527117	0.0	2.91740817458e-05
k__Archaea;p__Euryarchaeota;c__Thermoplasmata;o__E2;f__[Methanomassiliicoccaceae];g__	0.0	0.0	6.97641970141e-05	0.0	5.33966403902e-07	0.0	0.0	0.0	5.21852576647e-06	0.0	1.57589510842e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.70912600732e-05	0.0	0.0	0.000125062531266	0.000325235629895	0.0	0.0	0.0	5.68254464349e-05	0.0	0.0	1.45870408729e-05
k__Archaea;p__Euryarchaeota;c__Thermoplasmata;o__E2;f__[Methanomassiliicoccaceae];g__Methanomassiliicoccus	0.0	0.0	0.0	0.0	1.60189921171e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.87512370626e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Archaea;p__[Parvarchaeota];c__[Micrarchaea];o__[Micrarchaeles];f__;g__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.71337517776e-05	0.0	0.0	0.0	4.64622328422e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Archaea;p__[Parvarchaeota];c__[Parvarchaea];o__WCHD3-30;f__;g__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.18069891343e-06	0.0	2.23006876045e-05	1.79371392953e-05	0.0	0.0	0.0	5.71125059254e-06	0.0	0.0	0.0	6.63746183459e-06	0.0	9.74003837575e-06	8.7249376167e-06	0.0	0.0	0.0	0.0
k__Archaea;p__[Parvarchaeota];c__[Parvarchaea];o__YLA114;f__;g__	8.61734671895e-05	4.16100307914e-05	0.0	9.298433214e-05	3.73776482731e-06	1.50552527777e-05	7.29112742703e-05	2.48931668257e-05	4.69667318982e-05	0.0	8.66742309632e-05	1.23613978269e-05	0.0	5.94685002788e-05	4.93271330622e-05	3.68310559464e-05	0.0001560039586	2.12654351617e-05	6.2823756518e-05	0.0	2.40122942947e-05	4.89375122344e-05	1.32749236692e-05	6.32880237963e-05	5.84402302545e-05	4.36246880835e-05	0.00011365089287	1.01125527117e-05	0.0	0.000481372348805
k__Bacteria;Other;Other;Other;Other;Other	0.0	0.0	0.0	9.298433214e-06	2.189262256e-05	0.0	0.0	0.0	0.0	8.36974170977e-06	0.0	6.18069891343e-06	0.0	0.0	0.0	0.0	0.0	0.0	5.71125059254e-06	0.0	8.00409809823e-06	0.0	0.0	7.03200264403e-06	0.0	0.0	0.0	4.04502108467e-05	0.0	0.0
k__Bacteria;p__;c__;o__;f__;g__	0.000129260200784	0.000208050153957	0.000184376806394	0.000223162397136	0.000325185539976	0.000873204661106	0.000430176518195	0.000182549890055	6.78408349641e-05	0.000100436900517	0.000212745839637	0.000241047257624	0.0	0.000200706188441	0.000426007058264	7.36621118927e-05	0.000273006927551	7.08847838723e-05	0.000296985030812	0.000258661941775	0.000464237689697	0.000190312547578	0.000192486393203	4.92240185082e-05	2.92201151273e-05	0.000183223689951	0.000241508147348	0.000171913396099	2.54965452181e-05	0.00020421857222
k__Bacteria;p__AC1;c__;o__;f__;g__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.63746183459e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__AD3;c__ABS-6;o__;f__;g__	0.000107716833987	0.0	2.98989415775e-05	9.298433214e-06	0.0	0.0	7.29112742703e-06	0.0	1.56555772994e-05	0.0	0.0	6.18069891343e-06	0.0	0.0	0.0	0.0	0.0	4.96193487106e-05	0.0	0.0	0.0	5.43750135938e-06	5.97371565114e-05	0.0	8.76603453818e-05	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__AD3;c__JG37-AG-4;o__;f__;g__	0.0	0.0	4.98315692958e-06	9.298433214e-06	0.0	0.0	0.0	0.0	2.08741030659e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000524547400655	1.14225011851e-05	0.0	0.0	0.0	0.0	0.0	6.81802686303e-05	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Acidobacteria;Other;Other;Other;Other	0.0	0.0	0.0	0.0	3.20379842341e-06	0.0	0.0	8.29772227524e-06	0.0	0.0	7.87947554211e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Acidobacteria;c__;o__;f__;g__	0.000236977034771	0.00112347083137	0.00227730271682	0.000613696592124	0.000658914542415	0.00284544277498	0.00132698519172	0.00146039912044	0.000636660143509	0.00172416679221	0.00695757690368	0.00144010284683	0.0	0.00685374465713	0.00181165106883	0.000527911801898	0.00161854107048	7.79732622595e-05	0.00518010428744	0.00104758086419	0.00142472946148	0.00445331361333	0.00133412982875	0.000302376113693	0.000379861496654	0.000959743137837	0.00393516216562	0.00167868375014	0.000178475816527	0.00103567990198
k__Bacteria;p__Acidobacteria;c__AT-s54;o__;f__;g__	4.30867335947e-05	8.32200615828e-05	6.97641970141e-05	8.3685898926e-05	7.20854645267e-05	0.000180663033332	0.000182278185676	0.000224038501431	0.0	0.000234352767874	0.000133951084216	7.41683869612e-05	0.00130039011704	0.000141237688162	0.00015246568401	7.36621118927e-05	0.000224255690488	3.54423919361e-05	1.71337517776e-05	0.000129330970888	0.000176090158161	2.17500054375e-05	0.000232311164211	4.92240185082e-05	0.0003214212664	0.000244298253267	0.00011365089287	8.09004216934e-05	7.64896356544e-05	0.00020421857222
k__Bacteria;p__Acidobacteria;c__Acidobacteria-5;o__;f__;g__	0.00506269119738	0.00981996726678	0.00964240865873	0.00535589753127	0.00980095334362	0.0106440637138	0.00829001188454	0.00414886113762	0.00690932811481	0.00335626642562	0.00650844679778	0.00658244434281	0.00390117035111	0.00872700241591	0.00723315142085	0.00978478386309	0.00474349536619	0.00698215121142	0.00610532688343	0.0047205804374	0.0076519177819	0.00342018835505	0.00465286074605	0.00674369053563	0.00891213511381	0.0048074406268	0.00420508303618	0.00361018131807	0.00147879962265	0.00444904746623
k__Bacteria;p__Acidobacteria;c__Acidobacteria-6;Other;Other;Other	0.0	0.0	0.0	0.0	5.33966403902e-07	0.0	0.0	0.0	0.0	0.0	0.0	6.18069891343e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Acidobacteria;c__Acidobacteria-6;o__;f__;g__	0.0	0.0	0.0	0.0	1.0679328078e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Acidobacteria;c__Acidobacteria-6;o__BPC015;f__;g__	0.0	0.0	6.47810400845e-05	0.0	6.5143901276e-05	6.02210111108e-05	7.29112742703e-06	0.000157656723229	3.65296803653e-05	0.000108806642227	0.000181227937468	3.70841934806e-05	0.00130039011704	9.6636312953e-05	4.48428482383e-06	8.59391305415e-05	0.0001560039586	0.0	0.000571125059254	0.0	0.000112057373375	0.000119625029906	0.00015929908403	2.10960079321e-05	0.0	1.74498752334e-05	0.00022730178574	0.000222476159657	0.0	0.000189631531348
k__Bacteria;p__Acidobacteria;c__Acidobacteria-6;o__CCU21;f__;g__	0.00228359688052	0.00249660184749	0.00357790667544	0.00188758194244	0.00365179623628	0.00620276414441	0.0033174629793	0.00964195328382	0.00162818003914	0.00457824871524	0.00593324508321	0.00379494913285	0.00910273081925	0.00729232484668	0.0062466087596	0.00266411304679	0.00429010886151	0.00100656393099	0.00669358569446	0.00538016838892	0.00358583594801	0.00481218870305	0.00521040754016	0.0017087766425	0.00224020882642	0.00364702392378	0.00535579832649	0.00465177424737	0.000484434359144	0.00392391399481
k__Bacteria;p__Acidobacteria;c__Acidobacteria-6;o__iii1-15;Other;Other	0.0	0.0	0.0	0.0	6.40759684682e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.87512370626e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Acidobacteria;c__Acidobacteria-6;o__iii1-15;f__;g__	0.0570468352794	0.0649255180449	0.085974406506	0.0666232739783	0.0698695039505	0.0965342808106	0.0610486099466	0.0870597021118	0.0662804957599	0.0843586266928	0.0818913893091	0.082462884903	0.0910273081925	0.0748485411634	0.0770220761342	0.0812247553804	0.103689006109	0.0515474148319	0.0893867830239	0.0930019011653	0.0930076199014	0.0735693933923	0.075202442586	0.0883008572011	0.0887317496031	0.0582825832795	0.0802517367277	0.0825588803382	0.0200912776319	0.0705866907839
k__Bacteria;p__Acidobacteria;c__Acidobacteria-6;o__iii1-15;f__RB40;g__	0.0121289155069	0.0104302477184	0.0164942494369	0.0110837323911	0.0198881126797	0.0176598115082	0.0113960321685	0.0135750736423	0.01014481409	0.0136092000201	0.0124495713565	0.0127260590628	0.0143042912874	0.0210072477235	0.0125201232281	0.0114544583993	0.0115540431838	0.00708847838723	0.0113025649226	0.0293322641973	0.0148716142665	0.0109565652391	0.00989645559538	0.0118278284473	0.00837643300315	0.00988535431972	0.0101149294654	0.00872713299018	0.0060426812167	0.0102838638154
k__Bacteria;p__Acidobacteria;c__Acidobacteria-6;o__iii1-15;f__mb2424;g__	0.00480417079581	0.00558961413631	0.00929358767366	0.00499325863592	0.0060893528701	0.00563066453886	0.00406844910428	0.00711944571215	0.00379386823222	0.00640285240797	0.00615387039839	0.00590256746233	0.0	0.004586508084	0.00483854332492	0.00642088075332	0.00665941898276	0.00126174915293	0.00709337323594	0.0105404741273	0.00708362681693	0.00597037649259	0.00777910527014	0.00558341009936	0.00383757512005	0.00380407280088	0.00548365558097	0.00826195556544	0.00288110960965	0.0062432534936
k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales;f__Acidobacteriaceae;Other	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.18069891343e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.03200264403e-06	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales;f__Acidobacteriaceae;g__	0.00208970657934	0.0	0.000428551495944	0.000297549862848	7.47552965463e-06	0.0	0.0	0.0	0.00572994129159	1.67394834195e-05	0.0	0.00153281333053	0.0	0.0	4.03585634145e-05	3.68310559464e-05	0.0	0.0095481803876	0.0	0.0	3.20163923929e-05	9.24375231094e-05	0.0	0.0026510649968	0.00115906456671	0.000183223689951	5.68254464349e-05	0.0	0.000382448178272	0.0
k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales;f__Acidobacteriaceae;g__Edaphobacter	2.15433667974e-05	0.0	0.000159461021746	0.000158073364638	2.61643537912e-05	0.0	7.29112742703e-06	8.29772227524e-06	0.000657534246575	1.67394834195e-05	0.0	0.000618069891343	0.0	0.0	5.82957027099e-05	1.22770186488e-05	0.0	0.000786821100982	0.0	0.0	0.0	1.08750027188e-05	0.0	0.000344568129558	0.000594142340921	8.7249376167e-06	0.0	4.04502108467e-05	0.000178475816527	0.0
k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales;f__Acidobacteriaceae;g__Terriglobus	0.0	0.0	1.99326277183e-05	0.0	3.73776482731e-06	0.0	0.0	0.0	3.65296803653e-05	0.0	0.0	0.000123613978269	0.0	0.0	4.48428482383e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000101986180872	0.0
k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales;f__Koribacteraceae;g__	0.0476970140894	0.000443840328442	0.00163945862983	0.004779394672	7.52892629502e-05	7.52762638885e-05	0.000174987058249	8.29772227524e-06	0.00718590998043	4.18487085489e-05	0.0	0.00157607822293	0.00390117035111	1.48671250697e-05	8.52014116529e-05	0.000368310559464	1.95004948251e-05	0.0417653146576	2.28450023702e-05	7.75985825326e-05	9.60491771787e-05	0.000690562672641	0.000165936545865	0.00816415506972	0.0170450671576	0.00108189226447	8.52381696524e-05	0.000141575737964	0.000331455087836	0.000335501940076
k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales;f__Koribacteraceae;g__Candidatus Koribacter	0.00930673445646	1.38700102638e-05	0.000139528394028	0.000520712259984	2.56303873873e-05	6.02210111108e-05	5.10378919892e-05	8.29772227524e-06	0.000626223091977	3.34789668391e-05	7.87947554211e-06	0.000284312150018	0.0	1.48671250697e-05	0.000112107120596	0.0	9.75024741253e-06	0.0151551667919	1.14225011851e-05	0.0	8.00409809823e-06	0.000130500032625	0.000146024160361	0.000520368195658	0.0112984445159	0.000488596506535	2.84127232175e-05	1.01125527117e-05	2.54965452181e-05	7.29352043644e-05
k__Bacteria;p__Acidobacteria;c__BPC102;o__;f__;g__	2.15433667974e-05	0.00029127021554	0.000149494707887	0.0	3.47078162536e-05	0.00019571828611	0.000102075783978	0.000149359000954	5.21852576647e-06	6.69579336782e-05	0.000141830559758	0.000142156075009	0.0	0.000193272625906	0.000107622835772	1.22770186488e-05	0.0001560039586	1.41769567745e-05	0.000228450023702	0.000116397873799	0.000120061471473	6.52500163125e-05	0.000809770343821	1.40640052881e-05	4.87001918788e-05	2.61748128501e-05	0.000184682700913	0.000374164450332	0.0	0.000116696326983
k__Bacteria;p__Acidobacteria;c__BPC102;o__B110;f__;g__	0.0	0.000194180143693	4.98315692958e-06	0.0	0.0	0.0	7.29112742703e-06	8.29772227524e-06	0.0	0.0	3.93973777105e-05	0.0	0.0	2.23006876045e-05	0.0	0.0	4.38761133564e-05	0.0	2.85562529627e-05	5.1732388355e-05	8.00409809823e-06	0.0	4.64622328422e-05	0.0	0.0	0.0	2.84127232175e-05	0.0	0.0	0.0
k__Bacteria;p__Acidobacteria;c__BPC102;o__MVS-40;f__;g__	8.61734671895e-05	0.000624150461871	0.000433534652873	0.000204565530708	0.00025043024343	0.000677486374996	0.000546834557028	0.00112019250716	0.000172211350294	0.000577512177974	0.0020959404942	0.000370841934806	0.0	0.00267608251254	0.000739906995933	0.000515634783249	0.00121390580286	7.08847838723e-06	0.00311263157294	0.000362126718485	0.000512262278286	0.000848250212063	0.00180538961901	0.000168768063457	0.000165580652388	0.000523496257002	0.00169055703144	0.00206296075318	0.000127482726091	0.000291740817458
k__Bacteria;p__Acidobacteria;c__DA052;o__Ellin6513;f__;g__	0.0202292214227	0.00058254043108	0.00170922282685	0.00131107908317	0.000368436818692	0.000436602330553	0.000357265243925	0.000149359000954	0.00416960208741	0.000334789668391	0.00026002269289	0.000494455913075	0.0	0.000170971938301	0.00032735279214	0.00030692546622	0.000312007917201	0.0106114521457	0.000194182520146	0.000232795747598	0.000280143433438	0.000527437631859	0.000378335324572	0.00218695282229	0.00452911784472	0.00137854014344	0.000539841741132	0.000475289977449	0.000280461997399	0.000320914899204
k__Bacteria;p__Acidobacteria;c__EC1113;o__;f__;g__	0.00148649230902	0.00109573081084	0.000558113576113	0.000613696592124	0.000105191381569	0.000331215561109	0.000357265243925	0.000331908891009	0.000537508153947	0.000401747602069	0.00115828290469	0.000494455913075	0.0	0.000349377439138	0.000156949968834	0.000380587578113	0.000394885020207	0.00038277783291	0.000822420085326	0.000245728844686	0.000312159825831	0.000799312699828	0.00199123855038	0.000562560211523	0.00121750479697	0.000436246880835	0.000767143526871	0.00204273564776	7.64896356544e-05	0.000335501940076
k__Bacteria;p__Acidobacteria;c__GAL08;o__;f__;g__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.28450023702e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Acidobacteria;c__Holophagae;o__Holophagales;f__Holophagaceae;g__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.40640052881e-05	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Acidobacteria;c__PAUC37f;o__;f__;g__	0.000560127536731	0.00352298260701	0.00290019733301	0.000176670231066	0.00189611470026	0.00296588479721	0.0029674888628	0.00213251462474	0.00140900195695	0.00234352767874	0.00331725920323	0.00216942531862	0.0	0.00324103326519	0.00230043811463	0.00235718758057	0.0035003388211	0.000163035002906	0.0100803572958	0.00147437306812	0.00344176218224	0.00375731343933	0.00346475507766	0.000646944243251	0.000516222033915	0.00301010347776	0.00465968660766	0.00336748005299	0.000127482726091	0.00160457449602
k__Bacteria;p__Acidobacteria;c__RB25;o__;f__;g__	0.000280063768366	0.0016089211906	0.00280551735135	0.000548607559626	0.00434969032618	0.0085062178194	0.00344870327299	0.00648052109696	0.00125766470972	0.00280386347277	0.00774552445789	0.00226831650123	0.00390117035111	0.0214383943505	0.00630042017749	0.00121542484623	0.00439736158305	0.000418220224847	0.00714477449127	0.00375059815574	0.00296151629634	0.00297975074494	0.00114164343555	0.00102667238603	0.000477261880412	0.00343762542098	0.0108536602691	0.00220453649115	0.000305958542617	0.00182338010911
k__Bacteria;p__Acidobacteria;c__S035;o__;f__;g__	0.0	0.00147022108796	0.00105642926907	9.298433214e-05	0.000607119801236	0.000812983649995	0.00128323842716	0.00102061983985	0.000323548597521	0.00179112472589	0.00178076147252	0.000716961073958	0.0	0.000765656941089	0.000946184097829	0.000196432298381	0.00196467485362	2.83539135489e-05	0.00390078415471	0.000931182990391	0.00137670487289	0.00100593775148	0.00291384574539	0.000189864071389	5.84402302545e-05	0.000881218699286	0.00251452600474	0.00161800843387	0.000152979271309	0.0008606354115
k__Bacteria;p__Acidobacteria;c__Solibacteres;o__JH-WHS99;f__;g__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.12654351617e-05	0.0	0.0	0.0	0.0	0.0	0.0	9.74003837575e-06	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Acidobacteria;c__Solibacteres;o__Solibacterales;Other;Other	0.00277909431686	1.38700102638e-05	2.98989415775e-05	9.298433214e-06	0.000100385683934	4.51657583331e-05	5.10378919892e-05	5.80840559266e-05	8.871493803e-05	0.000150655350776	3.15179021684e-05	5.56262902209e-05	0.0	4.46013752091e-05	5.3811417886e-05	6.1385093244e-05	7.3126855594e-05	0.000687582403561	0.000137070014221	1.29330970888e-05	6.40327847858e-05	4.89375122344e-05	0.000106199389354	3.51600132202e-05	0.000116880460509	5.23496257002e-05	5.68254464349e-05	0.0	5.09930904362e-05	1.45870408729e-05
k__Bacteria;p__Acidobacteria;c__Solibacteres;o__Solibacterales;f__;g__	0.0119781119393	0.00266304197065	0.00213777432279	0.00410990748059	0.00447891019593	0.00266477974165	0.00253002121718	0.00179230801145	0.00499934768428	0.00133915867356	0.00130011346445	0.00493837843183	0.0	0.00246050919903	0.00198653817696	0.00484942236627	0.00255943994579	0.0116251045551	0.0013821226434	0.00193996456331	0.00244925401806	0.0022620005655	0.001765564848	0.00419810557849	0.00856149373229	0.00282687978781	0.00197468426361	0.00188093480437	0.00349302669488	0.00265484143887
k__Bacteria;p__Acidobacteria;c__Solibacteres;o__Solibacterales;f__AKIW659;g__	0.0	4.16100307914e-05	4.98315692958e-05	9.298433214e-06	9.61139527023e-06	0.0	0.0	0.0	1.56555772994e-05	2.51092251293e-05	0.0	0.0	0.0	0.0	1.79371392953e-05	0.0	4.87512370626e-06	2.12654351617e-05	5.71125059254e-06	0.0	2.40122942947e-05	4.3500010875e-05	0.000126111774857	1.40640052881e-05	0.0	5.23496257002e-05	4.26190848262e-05	0.0	0.0	0.0
k__Bacteria;p__Acidobacteria;c__Solibacteres;o__Solibacterales;f__PAUC26f;g__	2.15433667974e-05	1.38700102638e-05	8.96968247324e-05	9.298433214e-06	4.80569763512e-06	0.0	7.29112742703e-06	0.0	5.21852576647e-06	0.0	2.36384266263e-05	6.18069891343e-06	0.0	7.43356253484e-06	0.0	0.0	1.46253711188e-05	0.0	6.85350071105e-05	2.58661941775e-05	8.00409809823e-06	0.000152250038063	0.000345148015399	2.10960079321e-05	9.74003837575e-06	3.48997504668e-05	5.68254464349e-05	0.000364051897621	0.000739399811326	2.91740817458e-05
k__Bacteria;p__Acidobacteria;c__Solibacteres;o__Solibacterales;f__PK34;g__	0.0	0.0	0.0	0.0	1.0679328078e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
