# Constructed from biom file
#OTU ID	515rcbc8	515rcbc9	515rcbc10	515rcbc11	515rcbc12	515rcbc13	515rcbc14	515rcbc15	515rcbc16	515rcbc17	515rcbc18	515rcbc19	515rcbc20	515rcbc21	515rcbc22	515rcbc23	515rcbc24	515rcbc25	515rcbc26	515rcbc27	515rcbc28	515rcbc29	515rcbc30	515rcbc31	515rcbc32	515rcbc33	515rcbc34	515rcbc35	515rcbc36	515rcbc37
k__Bacteria;p__Acidobacteria;c__Acidobacteria-6;o__iii1-15;Other	0.0	0.0	0.0	0.0	6.40759684682e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.87512370626e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Acidobacteria;c__Acidobacteria-6;o__iii1-15;f__	0.0570468352794	0.0649255180449	0.085974406506	0.0666232739783	0.0698695039505	0.0965342808106	0.0610486099466	0.0870597021118	0.0662804957599	0.0843586266928	0.0818913893091	0.082462884903	0.0910273081925	0.0748485411634	0.0770220761342	0.0812247553804	0.103689006109	0.0515474148319	0.0893867830239	0.0930019011653	0.0930076199014	0.0735693933923	0.075202442586	0.0883008572011	0.0887317496031	0.0582825832795	0.0802517367277	0.0825588803382	0.0200912776319	0.0705866907839
k__Bacteria;p__Acidobacteria;c__Acidobacteria-6;o__iii1-15;f__RB40	0.0121289155069	0.0104302477184	0.0164942494369	0.0110837323911	0.0198881126797	0.0176598115082	0.0113960321685	0.0135750736423	0.01014481409	0.0136092000201	0.0124495713565	0.0127260590628	0.0143042912874	0.0210072477235	0.0125201232281	0.0114544583993	0.0115540431838	0.00708847838723	0.0113025649226	0.0293322641973	0.0148716142665	0.0109565652391	0.00989645559538	0.0118278284473	0.00837643300315	0.00988535431972	0.0101149294654	0.00872713299018	0.0060426812167	0.0102838638154
k__Bacteria;p__Acidobacteria;c__Acidobacteria-6;o__iii1-15;f__mb2424	0.00480417079581	0.00558961413631	0.00929358767366	0.00499325863592	0.0060893528701	0.00563066453886	0.00406844910428	0.00711944571215	0.00379386823222	0.00640285240797	0.00615387039839	0.00590256746233	0.0	0.004586508084	0.00483854332492	0.00642088075332	0.00665941898276	0.00126174915293	0.00709337323594	0.0105404741273	0.00708362681693	0.00597037649259	0.00777910527014	0.00558341009936	0.00383757512005	0.00380407280088	0.00548365558097	0.00826195556544	0.00288110960965	0.0062432534936
k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales;f__Acidobacteriaceae	0.00211124994614	0.0	0.000607945145409	0.000455623227486	3.73776482731e-05	0.0	7.29112742703e-06	8.29772227524e-06	0.00642400521853	3.34789668391e-05	0.0	0.00228067789906	0.0	0.0	0.000103138550948	4.91080745952e-05	0.0	0.0103350014886	0.0	0.0	3.20163923929e-05	0.000103312525828	0.0	0.003002665129	0.00175320690764	0.000191948627567	5.68254464349e-05	4.04502108467e-05	0.000662910175671	0.0
k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales;f__Koribacteraceae	0.0570037485458	0.000457710338706	0.00177898702386	0.00530010693198	0.000100919650337	0.000135497274999	0.000226024950238	1.65954445505e-05	0.00781213307241	7.53276753879e-05	7.87947554211e-06	0.00186039037294	0.00390117035111	2.97342501394e-05	0.000197308532249	0.000368310559464	2.92507422376e-05	0.0569204814495	3.42675035553e-05	7.75985825326e-05	0.000104053275277	0.000821062705266	0.000311960706226	0.00868452326538	0.0283435116734	0.00157048877101	0.00011365089287	0.000151688290675	0.000356951633054	0.000408437144441
k__Bacteria;p__Acidobacteria;c__BPC102;o__;f__	2.15433667974e-05	0.00029127021554	0.000149494707887	0.0	3.47078162536e-05	0.00019571828611	0.000102075783978	0.000149359000954	5.21852576647e-06	6.69579336782e-05	0.000141830559758	0.000142156075009	0.0	0.000193272625906	0.000107622835772	1.22770186488e-05	0.0001560039586	1.41769567745e-05	0.000228450023702	0.000116397873799	0.000120061471473	6.52500163125e-05	0.000809770343821	1.40640052881e-05	4.87001918788e-05	2.61748128501e-05	0.000184682700913	0.000374164450332	0.0	0.000116696326983
k__Bacteria;p__Acidobacteria;c__BPC102;o__B110;f__	0.0	0.000194180143693	4.98315692958e-06	0.0	0.0	0.0	7.29112742703e-06	8.29772227524e-06	0.0	0.0	3.93973777105e-05	0.0	0.0	2.23006876045e-05	0.0	0.0	4.38761133564e-05	0.0	2.85562529627e-05	5.1732388355e-05	8.00409809823e-06	0.0	4.64622328422e-05	0.0	0.0	0.0	2.84127232175e-05	0.0	0.0	0.0
k__Bacteria;p__Acidobacteria;c__BPC102;o__MVS-40;f__	8.61734671895e-05	0.000624150461871	0.000433534652873	0.000204565530708	0.00025043024343	0.000677486374996	0.000546834557028	0.00112019250716	0.000172211350294	0.000577512177974	0.0020959404942	0.000370841934806	0.0	0.00267608251254	0.000739906995933	0.000515634783249	0.00121390580286	7.08847838723e-06	0.00311263157294	0.000362126718485	0.000512262278286	0.000848250212063	0.00180538961901	0.000168768063457	0.000165580652388	0.000523496257002	0.00169055703144	0.00206296075318	0.000127482726091	0.000291740817458
k__Bacteria;p__Acidobacteria;c__DA052;o__Ellin6513;f__	0.0202292214227	0.00058254043108	0.00170922282685	0.00131107908317	0.000368436818692	0.000436602330553	0.000357265243925	0.000149359000954	0.00416960208741	0.000334789668391	0.00026002269289	0.000494455913075	0.0	0.000170971938301	0.00032735279214	0.00030692546622	0.000312007917201	0.0106114521457	0.000194182520146	0.000232795747598	0.000280143433438	0.000527437631859	0.000378335324572	0.00218695282229	0.00452911784472	0.00137854014344	0.000539841741132	0.000475289977449	0.000280461997399	0.000320914899204
k__Bacteria;p__Acidobacteria;c__EC1113;o__;f__	0.00148649230902	0.00109573081084	0.000558113576113	0.000613696592124	0.000105191381569	0.000331215561109	0.000357265243925	0.000331908891009	0.000537508153947	0.000401747602069	0.00115828290469	0.000494455913075	0.0	0.000349377439138	0.000156949968834	0.000380587578113	0.000394885020207	0.00038277783291	0.000822420085326	0.000245728844686	0.000312159825831	0.000799312699828	0.00199123855038	0.000562560211523	0.00121750479697	0.000436246880835	0.000767143526871	0.00204273564776	7.64896356544e-05	0.000335501940076
k__Bacteria;p__Acidobacteria;c__GAL08;o__;f__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.28450023702e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Acidobacteria;c__Holophagae;o__Holophagales;f__Holophagaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.40640052881e-05	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Acidobacteria;c__PAUC37f;o__;f__	0.000560127536731	0.00352298260701	0.00290019733301	0.000176670231066	0.00189611470026	0.00296588479721	0.0029674888628	0.00213251462474	0.00140900195695	0.00234352767874	0.00331725920323	0.00216942531862	0.0	0.00324103326519	0.00230043811463	0.00235718758057	0.0035003388211	0.000163035002906	0.0100803572958	0.00147437306812	0.00344176218224	0.00375731343933	0.00346475507766	0.000646944243251	0.000516222033915	0.00301010347776	0.00465968660766	0.00336748005299	0.000127482726091	0.00160457449602
k__Bacteria;p__Acidobacteria;c__RB25;o__;f__	0.000280063768366	0.0016089211906	0.00280551735135	0.000548607559626	0.00434969032618	0.0085062178194	0.00344870327299	0.00648052109696	0.00125766470972	0.00280386347277	0.00774552445789	0.00226831650123	0.00390117035111	0.0214383943505	0.00630042017749	0.00121542484623	0.00439736158305	0.000418220224847	0.00714477449127	0.00375059815574	0.00296151629634	0.00297975074494	0.00114164343555	0.00102667238603	0.000477261880412	0.00343762542098	0.0108536602691	0.00220453649115	0.000305958542617	0.00182338010911
k__Bacteria;p__Acidobacteria;c__S035;o__;f__	0.0	0.00147022108796	0.00105642926907	9.298433214e-05	0.000607119801236	0.000812983649995	0.00128323842716	0.00102061983985	0.000323548597521	0.00179112472589	0.00178076147252	0.000716961073958	0.0	0.000765656941089	0.000946184097829	0.000196432298381	0.00196467485362	2.83539135489e-05	0.00390078415471	0.000931182990391	0.00137670487289	0.00100593775148	0.00291384574539	0.000189864071389	5.84402302545e-05	0.000881218699286	0.00251452600474	0.00161800843387	0.000152979271309	0.0008606354115
k__Bacteria;p__Acidobacteria;c__Solibacteres;o__JH-WHS99;f__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.12654351617e-05	0.0	0.0	0.0	0.0	0.0	0.0	9.74003837575e-06	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Acidobacteria;c__Solibacteres;o__Solibacterales;Other	0.00277909431686	1.38700102638e-05	2.98989415775e-05	9.298433214e-06	0.000100385683934	4.51657583331e-05	5.10378919892e-05	5.80840559266e-05	8.871493803e-05	0.000150655350776	3.15179021684e-05	5.56262902209e-05	0.0	4.46013752091e-05	5.3811417886e-05	6.1385093244e-05	7.3126855594e-05	0.000687582403561	0.000137070014221	1.29330970888e-05	6.40327847858e-05	4.89375122344e-05	0.000106199389354	3.51600132202e-05	0.000116880460509	5.23496257002e-05	5.68254464349e-05	0.0	5.09930904362e-05	1.45870408729e-05
k__Bacteria;p__Acidobacteria;c__Solibacteres;o__Solibacterales;f__	0.0119781119393	0.00266304197065	0.00213777432279	0.00410990748059	0.00447891019593	0.00266477974165	0.00253002121718	0.00179230801145	0.00499934768428	0.00133915867356	0.00130011346445	0.00493837843183	0.0	0.00246050919903	0.00198653817696	0.00484942236627	0.00255943994579	0.0116251045551	0.0013821226434	0.00193996456331	0.00244925401806	0.0022620005655	0.001765564848	0.00419810557849	0.00856149373229	0.00282687978781	0.00197468426361	0.00188093480437	0.00349302669488	0.00265484143887
k__Bacteria;p__Acidobacteria;c__Solibacteres;o__Solibacterales;f__AKIW659	0.0	4.16100307914e-05	4.98315692958e-05	9.298433214e-06	9.61139527023e-06	0.0	0.0	0.0	1.56555772994e-05	2.51092251293e-05	0.0	0.0	0.0	0.0	1.79371392953e-05	0.0	4.87512370626e-06	2.12654351617e-05	5.71125059254e-06	0.0	2.40122942947e-05	4.3500010875e-05	0.000126111774857	1.40640052881e-05	0.0	5.23496257002e-05	4.26190848262e-05	0.0	0.0	0.0
k__Bacteria;p__Acidobacteria;c__Solibacteres;o__Solibacterales;f__PAUC26f	2.15433667974e-05	1.38700102638e-05	8.96968247324e-05	9.298433214e-06	4.80569763512e-06	0.0	7.29112742703e-06	0.0	5.21852576647e-06	0.0	2.36384266263e-05	6.18069891343e-06	0.0	7.43356253484e-06	0.0	0.0	1.46253711188e-05	0.0	6.85350071105e-05	2.58661941775e-05	8.00409809823e-06	0.000152250038063	0.000345148015399	2.10960079321e-05	9.74003837575e-06	3.48997504668e-05	5.68254464349e-05	0.000364051897621	0.000739399811326	2.91740817458e-05
k__Bacteria;p__Acidobacteria;c__Solibacteres;o__Solibacterales;f__PK34	0.0	0.0	0.0	0.0	1.0679328078e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Acidobacteria;c__Solibacteres;o__Solibacterales;f__Solibacteraceae	0.00603214270326	0.000970900718467	0.00169925651299	0.00291040959598	0.000916286349095	0.000466712836109	0.000408303135914	0.000688710948845	0.00314677103718	0.000451966052328	0.000677634896621	0.0019778236523	0.00260078023407	0.000743356253484	0.000964121237124	0.000871668324064	0.000565514349927	0.0125536952238	0.000708195073475	0.000879450602036	0.000728372926939	0.000940687735172	0.00049117217576	0.00220804883023	0.00568818241144	0.00166646308479	0.000582460825958	0.000738216347953	0.000637413630453	0.00065641683928
k__Bacteria;p__Acidobacteria;c__Solibacteres;o__Solibacterales;f__[Bryobacteraceae]	0.000280063768366	0.000249660184749	0.000189359963324	0.00032544516249	0.00152874581437	0.000165607780555	0.000218733822811	0.000215740779156	4.69667318982e-05	0.000334789668391	0.0001497100353	0.000358480536979	0.00130039011704	0.000163538375767	0.000201792817073	0.000761175156225	8.28771030065e-05	0.00020556587323	4.56900047403e-05	0.000439725301018	0.000544278670679	0.000391500097875	0.000112836851188	0.000189864071389	0.000116880460509	0.000270473066118	9.94445312611e-05	0.00024270126508	0.000433441268708	0.000379263062695
k__Bacteria;p__Acidobacteria;c__Sva0725;o__Sva0725;f__	0.00202507647895	0.00352298260701	0.0013305029002	0.00165512111209	0.00264313369931	0.00373370268887	0.00363098145866	0.00219059868066	0.000673189823875	0.0016237298917	0.00372699193142	0.00325722832738	0.0104031209363	0.00185095707118	0.00187891534119	0.00243084969246	0.00232055888418	0.0003331584842	0.0020674727145	0.00350486931105	0.00223314336941	0.00147900036975	0.00303332005841	0.000850872319928	0.00260059024633	0.00182351196189	0.001960477902	0.00357984365994	0.000305958542617	0.00166292265951
k__Bacteria;p__Acidobacteria;c__TM1;o__;f__	0.00555818863372	4.16100307914e-05	6.47810400845e-05	4.649216607e-05	5.33966403902e-05	0.000120442022222	4.37467645622e-05	4.14886113762e-05	0.000166992824527	3.34789668391e-05	9.45537065053e-05	3.70841934806e-05	0.0	8.17691878833e-05	4.48428482383e-05	0.0	6.33766081814e-05	0.000545812835817	2.85562529627e-05	0.0	2.40122942947e-05	4.3500010875e-05	4.64622328422e-05	2.10960079321e-05	0.000584402302545	8.7249376167e-06	4.26190848262e-05	7.07878689818e-05	5.09930904362e-05	0.0
k__Bacteria;p__Acidobacteria;c__[Chloracidobacteria];Other;Other	0.0	0.0	0.0	9.298433214e-06	1.0679328078e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Acidobacteria;c__[Chloracidobacteria];o__;f__	6.46301003921e-05	2.77400205276e-05	1.99326277183e-05	9.298433214e-05	1.44170929053e-05	7.52762638885e-05	0.000247898332519	3.31908891009e-05	3.65296803653e-05	0.000108806642227	0.000181227937468	0.00019778236523	0.0	0.000252741126185	0.000112107120596	3.68310559464e-05	3.90009896501e-05	0.00012759261097	0.000142781264814	2.58661941775e-05	0.000160081961965	7.06875176719e-05	8.62870038497e-05	0.0	0.000155840614012	0.000218123440417	0.000213095424131	0.000171913396099	0.0	0.000175044490475
k__Bacteria;p__Acidobacteria;c__[Chloracidobacteria];o__11-24;f__	8.61734671895e-05	0.00263530195012	0.00267595527118	0.000297549862848	0.000525956907843	0.0035078738972	0.001348858574	0.00155997178774	0.00138290932811	0.00139774686553	0.00411308623298	0.00265151983386	0.0	0.00144954469429	0.0013542540168	0.00160828944299	0.00218405542041	2.12654351617e-05	0.00793292707304	0.0024184891556	0.00332970480886	0.00530700132675	0.00476569759724	0.000295344111049	0.000438301726909	0.0014134398939	0.00477333750053	0.0248971047762	0.000254965452181	0.00173585786387
